,Vo,Mo
1915.0,-627940375803.319,-2.156676171657828e+16
1920.0,-624982755474.4424,-2.1465181542187696e+16
1925.0,-622003249958.4967,-2.1362849715836464e+16
1930.0,-618993943475.2421,-2.1259494368167544e+16
1935.0,-615946506019.1704,-2.1154829403158412e+16
1940.0,-612852237527.6046,-2.104855601508499e+16
1945.0,-609702117118.363,-2.094036437960092e+16
1950.0,-606486857231.594,-2.0829935513251772e+16
1955.0,-603196962450.4967,-2.0716943293686704e+16
1960.0,-599822792713.9457,-2.060105663071111e+16
1965.0,-596354630571.7307,-2.048194177618385e+16
1970.0,-592782752071.948,-2.0359264758661548e+16
1975.0,-589097500811.9543,-2.0232693926696292e+16
1980.0,-585289364630.825,-2.010190258285631e+16
1985.0,-581349054373.5427,-1.996657168890084e+16
1990.0,-577267584115.931,-1.9826392621124536e+16
1995.0,-573036352205.0001,-1.9681069953707444e+16
2000.0,-568647222442.0573,-1.9530324246968276e+16
2005.0,-564092604715.5674,-1.937389481671919e+16
2010.0,-559365534377.0756,-1.9211542460450748e+16
2015.0,-554459749646.0991,-1.904305211582138e+16
2020.0,-549369766328.153,-1.8868235426865732e+16
2025.0,-544090949133.1597,-1.8686933193442452e+16
2030.0,-538619578888.4239,-1.8499017679679796e+16
2035.0,-532952914950.3276,-1.830439475752018e+16
2040.0,-527089252131.9716,-1.8103005861913548e+16
2045.0,-521027971481.14545,-1.7894829734798866e+16
2050.0,-514769584265.6447,-1.7679883935790298e+16
2055.0,-508315768552.3399,-1.7458226098494056e+16
2060.0,-501669397803.5247,-1.7229954912656772e+16
2065.0,-494834560959.71204,-1.699521081391392e+16
2070.0,-487816573532.76575,-1.6754176364786062e+16
2075.0,-480621979297.4167,-1.6507076312774372e+16
2080.0,-473258542242.94617,-1.6254177313939284e+16
2085.0,-465735228530.05035,-1.5995787313204706e+16
2090.0,-458062178290.4878,-1.5732254575810208e+16
2095.0,-450250667209.0042,-1.5463966367833064e+16
2100.0,-442313057938.04,-1.5191347287514826e+16
2105.0,-434262741515.2851,-1.4914857253233306e+16
2110.0,-426114069081.4321,-1.463498915833252e+16
2115.0,-417882274329.82166,-1.4352266207637326e+16
2120.0,-409583387260.43225,-1.4067238955313656e+16
2125.0,-401234139956.7666,-1.3780482068753234e+16
2130.0,-392851865253.87054,-1.3492590848302578e+16
2135.0,-384454389315.5271,-1.320417753780114e+16
2140.0,-376059919280.58,-1.291586746576754e+16
2145.0,-367686927257.2802,-1.2628295061157778e+16
2150.0,-359354032022.42706,-1.2342099790294072e+16
2155.0,-351079879808.5685,-1.2057922062472858e+16
2160.0,-342883025540.89575,-1.177639915101767e+16
2165.0,-334781815826.7964,-1.1498161174527472e+16
2170.0,-326794274915.6971,-1.1223827180140312e+16
2175.0,-318937994742.38525,-1.0954001367045018e+16
2180.0,-311230030049.9858,-1.068926948445487e+16
2185.0,-303686799465.4803,-1.0430195434022746e+16
2190.0,-296323993276.2316,-1.0177318102403908e+16
2195.0,-289156488533.5947,-9931148445469294.0
2200.0,-282198271990.75134,-9692166841587116.0
2205.0,-275462371266.9328,-9460820727441680.0
2210.0,-268960794519.81403,-9237522526067422.0
2215.0,-262704478803.16193,-9022647873180026.0
2220.0,-256703247188.9099,-8816534144523871.0
2225.0,-250965774642.35208,-8619479283847450.0
2230.0,-245499562556.2617,-8431740928271608.0
2235.0,-240310921774.53223,-8253535825232446.0
2240.0,-235404963868.60898,-8085039532868297.0
2245.0,-230785600370.81226,-7926386393688016.0
2250.0,-226455549617.95914,-7777669769616811.0
2255.0,-222416350816.62064,-7638942525070840.0
2260.0,-218668384907.64575,-7510217743554262.0
2265.0,-215210901781.68436,-7391469662382850.0
2270.0,-212042053378.66373,-7282634809493391.0
2275.0,-209158932191.58408,-7183613325865715.0
2280.0,-206557614687.2808,-7094270456819108.0
2285.0,-204233209152.85034,-7014438195309205.0
2290.0,-202179907475.8952,-6943917060332830.0
2295.0,-200391040369.807,-6882477993653491.0
2300.0,-198859135562.1084,-6829864358293842.0
2305.0,-197575978474.14978,-6785794022594312.0
2310.0,-196532674933.6865,-6749961514091495.0
2315.0,-195719715477.4746,-6722040228006122.0
2320.0,-195127040818.38828,-6701684675726788.0
2325.0,-194744108070.0435,-6688532759310422.0
2330.0,-194559957341.05316,-6682208058677839.0
2335.0,-194563278330.50647,-6682322118851324.0
2340.0,-194742476575.69196,-6688476725248469.0
2345.0,-195085739022.19214,-6700266155702670.0
2350.0,-195581098605.2107,-6717279398524201.0
2355.0,-196216497549.36667,-6739102326546701.0
2360.0,-196979849111.993,-6765319817715475.0
2365.0,-197859097511.91815,-6795517813355760.0
2370.0,-198842275801.6864,-6829285305807920.0
2375.0,-199917561456.3456,-6866216247637585.0
2380.0,-201073329466.43503,-6905911375126966.0
2385.0,-202298202736.5077,-6947979939224104.0
2390.0,-203581099603.09155,-6992041337558561.0
2395.0,-204911278297.24826,-7037726641518586.0
2400.0,-206278378186.86902,-7084680012727585.0
2405.0,-207672457642.73224,-7132560003562887.0
2410.0,-209084028380.48776,-7181040736639372.0
2415.0,-210504086138.66202,-7229812958452857.0
2420.0,-211924137561.11676,-7278584962664547.0
2425.0,-213336223161.85367,-7327083378832712.0
2430.0,-214732936261.57648,-7375053822793430.0
2435.0,-216107437800.25076,-7422261405401470.0
2440.0,-217453466949.54935,-7468491097017260.0
2445.0,-218765347475.2216,-7513547946023980.0
2450.0,-220037989833.72565,-7557257150836888.0
2455.0,-221266889031.2035,-7599463986369310.0
2460.0,-222448118326.7972,-7640033587771548.0
2465.0,-223578318926.43616,-7678850596461528.0
2470.0,-224654685886.02563,-7715818675966477.0
2475.0,-225674950519.14398,-7750859907711076.0
2480.0,-226637359673.3732,-7783914079258116.0
2485.0,-227540652288.7146,-7814937879201687.0
2490.0,-228384033674.1748,-7843904013690408.0
2495.0,-229167147937.44138,-7870800259518076.0
2500.0,-229890048986.36426,-7895628468162630.0
2505.0,-230553170497.3744,-7918403534344347.0
2510.0,-231157295218.92792,-7939152341745323.0
2515.0,-231703523949.27866,-7957912697543678.0
2520.0,-232193244498.45096,-7974732266405131.0
2525.0,-232628100915.03366,-7989667513569906.0
2530.0,-233009963229.7369,-8002782665687988.0
2535.0,-233340897939.4791,-8014148697088062.0
2540.0,-233623139427.5424,-8023842348195951.0
2545.0,-233859062486.3079,-8031945181821408.0
2550.0,-234051156078.95953,-8038542681997599.0
2555.0,-234201998445.8992,-8043723399004991.0
2560.0,-234314233631.65695,-8047578143182504.0
2565.0,-234390549480.1411,-8050199229169133.0
2570.0,-234433657121.27673,-8051679771367659.0
2575.0,-234446271951.3515,-8052113030710108.0
2580.0,-234431096093.47076,-8051591812257895.0
2585.0,-234390802313.65778,-8050207912796461.0
2590.0,-234328019361.55118,-8048051617358038.0
2595.0,-234245318700.7517,-8045211243472246.0
2600.0,-234145202591.13348,-8041772731850240.0
2605.0,-234030093483.03946,-8037819282125820.0
2610.0,-233902324681.00763,-8033431032198893.0
2615.0,-233764132232.5186,-8028684779652574.0
2620.0,-233617647995.2401,-8023653743646045.0
2625.0,-233464893834.39246,-8018407365621694.0
2630.0,-233307776900.1917,-8013011147107776.0
2635.0,-233148085933.85602,-8007526522847318.0
2640.0,-232987488549.40134,-8002010767440748.0
2645.0,-232827529437.40985,-7996516933653899.0
2650.0,-232669629436.14105,-7991093820515083.0
2655.0,-232515085414.76825,-7985785969304838.0
2660.0,-232365070913.1694,-7980633685529688.0
2665.0,-232220637482.5784,-7975673084967128.0
2670.0,-232082716671.5049,-7970936161872520.0
2675.0,-231952122601.65854,-7966450877449820.0
2680.0,-231829555079.15714,-7962241266706766.0
2685.0,-231715603187.0498,-7958327561840937.0
2690.0,-231610749306.1369,-7954726330335774.0
2695.0,-231515373512.20956,-7951450625984817.0
2700.0,-231429758299.14883,-7948510151107671.0
2705.0,-231354093578.80673,-7945911428272113.0
2710.0,-231288481910.22565,-7943657979892869.0
2715.0,-231232943912.52505,-7941750514138509.0
