,Vo,Mo
5330.0,-225274137279.90945,-7.451375310027774e+16
5335.0,-225441707062.41522,-7.456918002833734e+16
5340.0,-225594084845.5902,-7.461958191046445e+16
5345.0,-225731622027.18716,-7.466507497822344e+16
5350.0,-225854711098.2807,-7.470578905558515e+16
5355.0,-225963780511.84506,-7.474186586161029e+16
5360.0,-226059289549.32166,-7.477345731246794e+16
5365.0,-226141723239.7528,-7.480072384084131e+16
5370.0,-226211587382.12415,-7.482383274947182e+16
5375.0,-226269403717.2323,-7.484295661416146e+16
5380.0,-226315705290.8402,-7.485827175004715e+16
5385.0,-226351032045.24982,-7.486995675342878e+16
5390.0,-226375926671.83743,-7.487819112991546e+16
5395.0,-226390930752.66168,-7.48831540181881e+16
5400.0,-226396581215.03787,-7.488502301728176e+16
5405.0,-226393407119.03235,-7.488397312398762e+16
5410.0,-226381926794.1747,-7.488017578576549e+16
5415.0,-226362645338.32217,-7.487379807344502e+16
5420.0,-226336052488.5053,-7.486500197696714e+16
5425.0,-226302620870.70248,-7.485394382646312e+16
5430.0,-226262804632.77902,-7.484077384007306e+16
5435.0,-226217038462.2407,-7.482563579904885e+16
5440.0,-226165736987.94174,-7.480866684985765e+16
5445.0,-226109294562.41193,-7.47899974321824e+16
5450.0,-226048085418.98926,-7.476975133089645e+16
5455.0,-225982464195.42764,-7.474804584925683e+16
5460.0,-225912766813.06577,-7.472499209970637e+16
5465.0,-225839311697.96924,-7.470069540778982e+16
5470.0,-225762401327.66843,-7.467525582376725e+16
5475.0,-225682324084.2107,-7.464876873554661e+16
5480.0,-225599356391.21365,-7.46213255755553e+16
5485.0,-225513765109.4751,-7.459301461313408e+16
5490.0,-225425810162.47906,-7.456392182297386e+16
5495.0,-225335747359.8931,-7.453413181904157e+16
5500.0,-225243831383.9265,-7.45037288423757e+16
5505.0,-225150318900.2966,-7.44727977900981e+16
5510.0,-225055471752.6119,-7.44414252720178e+16
5515.0,-224959560196.33597,-7.440970068032651e+16
5520.0,-224862866126.24768,-7.437771725714346e+16
5525.0,-224765686249.5831,-7.434557314409288e+16
5530.0,-224668335155.92145,-7.431337239772787e+16
5535.0,-224571148234.45328,-7.428122595447301e+16
5540.0,-224474484389.59128,-7.42492525288648e+16
5545.0,-224378728506.98868,-7.421757942923472e+16
5550.0,-224284293623.9197,-7.418634327560421e+16
5555.0,-224191622760.6258,-7.415569060543776e+16
5560.0,-224101190372.59134,-7.412577835401098e+16
5565.0,-224013503387.712,-7.409677419747397e+16
5570.0,-223929101796.85632,-7.406885674819094e+16
5575.0,-223848558771.29596,-7.404221559358251e+16
5580.0,-223772480285.784,-7.401705117145163e+16
5585.0,-223701504231.59625,-7.399357447660491e+16
5590.0,-223636299009.5345,-7.39720065954614e+16
5595.0,-223577561598.65652,-7.395257806724794e+16
5600.0,-223526015102.29333,-7.393552807229702e+16
5605.0,-223482405778.70203,-7.392110344987835e+16
5610.0,-223447499569.46692,-7.390955754990059e+16
5615.0,-223422078144.49393,-7.390114892471722e+16
5620.0,-223406934488.14423,-7.389613986915541e+16
5625.0,-223402868056.73572,-7.389479481876643e+16
5630.0,-223410679543.28488,-7.389737861816346e+16
5635.0,-223431165290.95593,-7.390415467316234e+16
5640.0,-223465111402.16943,-7.391538300225605e+16
5645.0,-223513287595.6274,-7.393131820470754e+16
5650.0,-223576440868.53876,-7.395220736420898e+16
5655.0,-223655289025.9438,-7.39782879085814e+16
5660.0,-223750514143.094,-7.400978544733109e+16
5665.0,-223862756030.16544,-7.404691160997781e+16
5670.0,-223992605770.9851,-7.40898619088643e+16
5675.0,-224140599408.74817,-7.413881365058594e+16
5680.0,-224307211851.75317,-7.419392392019528e+16
5685.0,-224492851070.87015,-7.42553276619032e+16
5690.0,-224697852657.74634,-7.43231358791007e+16
5695.0,-224922474808.65332,-7.439743397516994e+16
5700.0,-225166893793.4711,-7.447828025476352e+16
5705.0,-225431199962.7288,-7.456570460305645e+16
5710.0,-225715394338.08044,-7.465970735798045e+16
5715.0,-226019385823.3545,-7.476025838772494e+16
5720.0,-226342989064.67587,-7.486729638293125e+16
5725.0,-226685922979.44955,-7.498072837012562e+16
5730.0,-227047809965.51642,-7.510042945013235e+16
5735.0,-227428175793.8178,-7.522624276257051e+16
5740.0,-227826450180.63632,-7.535797967513355e+16
5745.0,-228241968029.07532,-7.54954201942326e+16
5750.0,-228673971323.97675,-7.563831359177693e+16
5755.0,-229121611659.9815,-7.57863792413785e+16
5760.0,-229583953378.87177,-7.593930765608835e+16
5765.0,-230059977289.60214,-7.60967617188684e+16
5770.0,-230548584942.3805,-7.625837809632586e+16
5775.0,-231048603426.62854,-7.642376882573098e+16
5780.0,-231558790661.4609,-7.659252306494477e+16
5785.0,-232077841146.30096,-7.67642089945457e+16
5790.0,-232604392138.27353,-7.693837586112125e+16
5795.0,-233137030221.96472,-7.711455615034218e+16
5800.0,-233674298235.94556,-7.729226787804354e+16
5805.0,-234214702519.07,-7.747101698707701e+16
5810.0,-234756720437.9672,-7.765029983717376e+16
5815.0,-235298808155.36203,-7.78296057744659e+16
5820.0,-235839408596.92386,-7.800841976667482e+16
5825.0,-236376959572.31485,-7.818622508930414e+16
5830.0,-236909902004.0634,-7.836250604749789e+16
5835.0,-237436688215.90082,-7.85367507175672e+16
5840.0,-237955790230.3523,-7.870845369157806e+16
5845.0,-238465708023.74362,-7.887711880785366e+16
5850.0,-238964977685.4621,-7.904226184980669e+16
5855.0,-239452179427.37006,-7.9203413195207e+16
5860.0,-239925945388.79825,-7.936012039783326e+16
5865.0,-240384967182.6259,-7.951195068348395e+16
5870.0,-240828003128.66382,-7.965849334255803e+16
5875.0,-241253885121.95895,-7.979936200187874e+16
5880.0,-241661525085.78714,-7.993419675914498e+16
5885.0,-242049920962.00815,-8.006266616435654e+16
5890.0,-242418162195.1255,-8.018446903377229e+16
5895.0,-242765434670.77332,-8.029933608340963e+16
5900.0,-243091025074.3804,-8.040703137075659e+16
5905.0,-243394324641.3284,-8.050735353520862e+16
5910.0,-243674832275.8981,-8.060013682972014e+16
5915.0,-243932157022.5155,-8.068525193821667e+16
5920.0,-244166019879.08893,-8.076260657539096e+16
5925.0,-244376254948.37863,-8.083214586754062e+16
5930.0,-244562809929.18384,-8.089385251503773e+16
5935.0,-244725745954.52368,-8.094774673880398e+16
5940.0,-244865236788.81427,-8.099388601476165e+16
5945.0,-244981567400.23395,-8.103236460161584e+16
5950.0,-245075131927.99014,-8.106331286848906e+16
5955.0,-245146431067.06055,-8.108689642987387e+16
5960.0,-245196068895.227,-8.110331509611354e+16
5965.0,-245224749168.93542,-8.111280164818634e+16
5970.0,-245233271115.80807,-8.111562044599806e+16
5975.0,-245222524752.63638,-8.111206587971819e+16
5980.0,-245193485758.51584,-8.110246067397062e+16
5985.0,-245147209933.5593,-8.108715405494653e+16
5990.0,-245084827274.42874,-8.106651979077259e+16
5995.0,-245007535698.8202,-8.10409541157636e+16
6000.0,-244916594452.05423,-8.101087354952563e+16
6005.0,-244813317230.08087,-8.097671262225752e+16
6010.0,-244699065054.4756,-8.093892151801885e+16
6015.0,-244575238936.35175,-8.089796364817789e+16
6020.0,-244443272367.47226,-8.085431316770237e+16
6025.0,-244304623678.14267,-8.080845244738565e+16
6030.0,-244160768302.63004,-8.076086951548531e+16
6035.0,-244013190993.8082,-8.071205548256733e+16
6040.0,-243863378029.42065,-8.06625019635776e+16
6045.0,-243712809452.7346,-8.061269851128914e+16
6050.0,-243562951390.39548,-8.056313007528466e+16
6055.0,-243415248489.9643,-8.051427450052666e+16
6060.0,-243271116518.9198,-8.0466600079335e+16
6065.0,-243131935165.8379,-8.042056317023869e+16
6070.0,-242999041083.03992,-8.037660589669781e+16
6075.0,-242873721208.25198,-8.033515393811411e+16
6080.0,-242757206400.77365,-8.029661442487128e+16
6085.0,-242650665425.35355,-8.026137394838618e+16
6090.0,-242555199314.4566,-8.022979669632026e+16
6095.0,-242471836136.92648,-8.020222272221414e+16
6100.0,-242401526198.2549,-8.017896635788432e+16
6105.0,-242345137694.8192,-8.016031477597866e+16
6110.0,-242303452841.60193,-8.014652670914525e+16
6115.0,-242277164490.13098,-8.0137831331351e+16
6120.0,-242266873250.7315,-8.013442730601118e+16
6125.0,-242273085130.72568,-8.01364820047785e+16
6130.0,-242296209697.99072,-8.014413090010462e+16
6135.0,-242336558777.30975,-8.015747713403323e+16
6140.0,-242394345685.2209,-8.017659126511152e+16
6145.0,-242469685007.54926,-8.020151119480475e+16
6150.0,-242562592922.44037,-8.023224227434566e+16
6155.0,-242672988070.4152,-8.026875759252195e+16
6160.0,-242800692971.6193,-8.031099844445869e+16
6165.0,-242945435988.9168,-8.03588749809494e+16
6170.0,-243106853833.62646,-8.041226703727645e+16
6175.0,-243284494608.37775,-8.047102513969418e+16
6180.0,-243477821378.65195,-8.053497168678488e+16
6185.0,-243686216260.995,-8.060390230171373e+16
6190.0,-243908985011.61215,-8.067758734999478e+16
6195.0,-244145362094.1092,-8.07557736157438e+16
6200.0,-244394516199.60617,-8.083818612756205e+16
6205.0,-244655556186.45663,-8.092453012321258e+16
6210.0,-244927537400.5414,-8.101449314017909e+16
6215.0,-245209468330.811,-8.11077472171144e+16
6220.0,-245500317548.6965,-8.120395118918422e+16
6225.0,-245799020874.48105,-8.130275305848219e+16
6230.0,-246104488708.99408,-8.140379241912882e+16
6235.0,-246415613465.28918,-8.150670291544181e+16
6240.0,-246731277032.4709,-8.161111471074037e+16
6245.0,-247050358202.67072,-8.17166569439603e+16
6250.0,-247371739992.40063,-8.182296015133251e+16
6255.0,-247694316791.14438,-8.1929658630917e+16
6260.0,-248017001273.0322,-8.20363927287722e+16
6265.0,-248338731011.67456,-8.214281102693851e+16
6270.0,-248658474743.5476,-8.224857241517344e+16
6275.0,-248975238231.50113,-8.23533480304196e+16
6280.0,-249288069686.72803,-8.245682305022542e+16
6285.0,-249596064714.58002,-8.255869832866878e+16
6290.0,-249898370756.62543,-8.265869186565302e+16
6295.0,-250194191008.09103,-8.275654010267627e+16
6300.0,-250482787796.17853,-8.285199904027443e+16
6305.0,-250763485410.6532,-8.294484517429298e+16
6310.0,-251035672383.57574,-8.303487624995198e+16
6315.0,-251298803220.08627,-8.312191183433622e+16
6320.0,-251552399586.77365,-8.320579370947128e+16
6325.0,-251796050968.37894,-8.328638608954072e+16
6330.0,-252029414807.40018,-8.336357566706314e+16
6335.0,-252252216144.60666,-8.343727149398528e+16
6340.0,-252464246781.53915,-8.350740470466296e+16
6345.0,-252665363988.79065,-8.357392808859998e+16
6350.0,-252855488786.23935,-8.363681552160224e+16
6355.0,-253034603823.46002,-8.369606126468293e+16
6360.0,-253202750890.28656,-8.375167914063325e+16
6365.0,-253360028088.95114,-8.380370159865307e+16
6370.0,-253506586700.4047,-8.385217867782618e+16
6375.0,-253642627778.33887,-8.389717688052747e+16
6380.0,-253768398505.10352,-8.39387779670727e+16
6385.0,-253884188344.15634,-8.39770776830671e+16
6390.0,-253990325023.9121,-8.401218443098632e+16
6395.0,-254087170387.89072,-8.404421789753309e+16
6400.0,-254175116145.91306,-8.407330764826355e+16
6405.0,-254254579560.7722,-8.40995917008708e+16
6410.0,-254325999104.33395,-8.41232150883566e+16
6415.0,-254389830116.40454,-8.414432842311843e+16
6420.0,-254446540498.9577,-8.416308647273216e+16
6425.0,-254496606477.45352,-8.417964675792693e+16
6430.0,-254540508460.01654,-8.419416818292854e+16
6435.0,-254578727024.18048,-8.420680970799816e+16
6440.0,-254611739059.76645,-8.421772907361506e+16
6445.0,-254640014095.24567,-8.42270815853505e+16
6450.0,-254664010833.65778,-8.423501896805603e+16
6455.0,-254684173922.81955,-8.4241688297548e+16
6460.0,-254700930983.1748,-8.424723101751166e+16
6465.0,-254714689915.2094,-8.425178204887696e+16
6470.0,-254725836506.89212,-8.425546899843355e+16
6475.0,-254734732360.11188,-8.425841147296008e+16
