,Vo,Mo
1540.0,-823986098472.9633,-2.325316701622854e+16
1545.0,-829441246777.1189,-2.3407113150574628e+16
1550.0,-834755556278.9956,-2.3557084766178436e+16
1555.0,-839930415753.6127,-2.370312105474178e+16
1560.0,-844967841836.0935,-2.3845278926391452e+16
1565.0,-849870433783.9324,-2.398363173305504e+16
1570.0,-854641326150.9182,-2.411826793290303e+16
1575.0,-859284139773.9113,-2.4249289707179024e+16
1580.0,-863802931480.4939,-2.4376811540932584e+16
1585.0,-868202142926.046,-2.450095877918418e+16
1590.0,-872486548964.1515,-2.4621866169920548e+16
1595.0,-876661205945.6759,-2.4739676405077124e+16
1600.0,-880731400329.9153,-2.4854538670327268e+16
1605.0,-884702597975.8141,-2.4966607214063228e+16
1610.0,-888580394462.2443,-2.5076039945417572e+16
1615.0,-892370466764.3123,-2.5182997070552204e+16
1620.0,-896078526589.2134,-2.5287639775780344e+16
1625.0,-899710275651.4889,-2.5390128965419136e+16
1630.0,-903271363142.5569,-2.549062406156538e+16
1635.0,-906767345621.0775,-2.558928187218803e+16
1640.0,-910203649520.6118,-2.568625553308167e+16
1645.0,-913585536444.0459,-2.578169352846333e+16
1650.0,-916918071392.3813,-2.587573879437822e+16
1655.0,-920206094053.5413,-2.5968527908460104e+16
1660.0,-923454193246.3672,-2.6060190368732228e+16
1665.0,-926666684572.8817,-2.6150847962946576e+16
1670.0,-929847591282.3391,-2.624061422856093e+16
1675.0,-933000628299.9717,-2.6329594002024624e+16
1680.0,-936129189326.6628,-2.6417883054727012e+16
1685.0,-939236336878.0266,-2.6505567811896856e+16
1690.0,-942324795106.7537,-2.6592725150046524e+16
1695.0,-945396945241.1006,-2.667942226824462e+16
1700.0,-948454823472.3365,-2.6765716628498988e+16
1705.0,-951500121131.9724,-2.6851655960758204e+16
1710.0,-954534187013.9471,-2.693727832844444e+16
1715.0,-957558031715.9448,-2.7022612250966916e+16
1720.0,-960572333894.8969,-2.7107676880254292e+16
1725.0,-963577448350.1646,-2.7192482228864812e+16
1730.0,-966573415859.2306,-2.7277029447552864e+16
1735.0,-969559974692.4447,-2.7361311150218988e+16
1740.0,-972536573726.6399,-2.74453117839806e+16
1745.0,-975502387065.5967,-2.7529008041766416e+16
1750.0,-978456330061.6246,-2.7612369314450932e+16
1755.0,-981397076619.5366,-2.769535817917845e+16
1760.0,-984323077653.9286,-2.7777930920233748e+16
1765.0,-987232580564.1605,-2.7860038078632668e+16
1770.0,-990123649588.9677,-2.794162502653612e+16
1775.0,-992994186903.4904,-2.802263256261545e+16
1780.0,-995841954324.3853,-2.810299752457799e+16
1785.0,-998664595492.3422,-2.8182653415165252e+16
1790.0,-1001459658405.0027,-2.826153103803948e+16
1795.0,-1004224618176.6353,-2.8339559140069452e+16
1800.0,-1006956899904.0195,-2.841666505661343e+16
1805.0,-1009653901521.0402,-2.849277535648359e+16
1810.0,-1012313016527.5553,-2.856781648336237e+16
1815.0,-1014931656480.9181,-2.8641715390520824e+16
1820.0,-1017507273140.7755,-2.871440016575239e+16
1825.0,-1020037380159.5405,-2.8785800643485336e+16
1830.0,-1022519574212.7783,-2.885584900108942e+16
1835.0,-1024951555466.4264,-2.8924480336467796e+16
1840.0,-1027331147281.8403,-2.899163322414007e+16
1845.0,-1029656315065.3496,-2.9057250247183172e+16
1850.0,-1031925184176.1654,-2.912127850259857e+16
1855.0,-1034136056814.6312,-2.9183670077904424e+16
1860.0,-1036287427821.1191,-2.924438249698582e+16
1865.0,-1038377999323.2295,-2.930337913344368e+16
1870.0,-1040406694174.2021,-2.93606295898313e+16
1875.0,-1042372668127.7657,-2.941611004123271e+16
1880.0,-1044275320693.7914,-2.9469803541612924e+16
1885.0,-1046114304615.3949,-2.9521700291264956e+16
1890.0,-1047889533902.1201,-2.957179786350898e+16
1895.0,-1049601190346.9879,-2.9620101388605676e+16
1900.0,-1051249728451.1371,-2.966662369273124e+16
1905.0,-1052835878683.7332,-2.9711385389973148e+16
1910.0,-1054360649019.1232,-2.9754414925709156e+16
1915.0,-1055825324713.8754,-2.9795748570315296e+16
1920.0,-1057231466307.1902,-2.983543036273681e+16
1925.0,-1058580905847.402,-2.9873512003998716e+16
1930.0,-1059875741367.0437,-2.99100527012903e+16
1935.0,-1061118329649.2189,-2.994511896382965e+16
1940.0,-1062311277345.1414,-2.997878435219763e+16
1945.0,-1063457430513.1056,-3.0011129183124084e+16
1950.0,-1064559862651.6936,-3.0042240191780844e+16
1955.0,-1065621861295.4249,-3.0072210153506484e+16
1960.0,-1066646913230.9077,-3.010113746660104e+16
1965.0,-1067638688378.2408,-3.0129125697453744e+16
1970.0,-1068601022369.0757,-3.0156283088890016e+16
1975.0,-1069537897842.9498,-3.0182722032347652e+16
1980.0,-1070453424481.7037,-3.02085585044413e+16
1985.0,-1071351817812.4634,-3.023391146877545e+16
1990.0,-1072237376833.9866,-3.0258902244552332e+16
1995.0,-1073114460554.8284,-3.0283653844471004e+16
2000.0,-1073987463567.3984,-3.0308290285418956e+16
2005.0,-1074860790813.3082,-3.0332935876341664e+16
2010.0,-1075738831719.3486,-3.035771448835111e+16
2015.0,-1076625933900.3546,-3.03827488126117e+16
2020.0,-1077526376637.1536,-3.0408159611878996e+16
2025.0,-1078444344344.7163,-3.043406497176191e+16
2030.0,-1079383900243.8319,-3.0460579557728476e+16
2035.0,-1080348960435.942,-3.048781388348887e+16
2040.0,-1081343268557.3982,-3.051587359572997e+16
2045.0,-1082370371163.0736,-3.05448587794325e+16
2050.0,-1083433593965.624,-3.0574863287334984e+16
2055.0,-1084536019036.9558,-3.060597409655138e+16
2060.0,-1085680463062.1497,-3.063827069488948e+16
2065.0,-1086869456724.049,-3.0671824499076976e+16
2070.0,-1088105225289.4147,-3.070669830689619e+16
2075.0,-1089389670463.0955,-3.074294578510261e+16
2080.0,-1090724353573.2407,-3.078061099490586e+16
2085.0,-1092110480148.8127,-3.081972795674192e+16
2090.0,-1093548885951.643,-3.0860320256092972e+16
2095.0,-1095040024529.3828,-3.09024006922275e+16
2100.0,-1096583956363.3972,-3.0945970971950108e+16
2105.0,-1098180339696.3871,-3.0991021450753972e+16
2110.0,-1099828423134.7256,-3.103753092405624e+16
2115.0,-1101527040126.5117,-3.1085466471366816e+16
2120.0,-1103274605419.0837,-3.113478335631821e+16
2125.0,-1105069113603.0913,-3.1185424985578764e+16
2130.0,-1106908139855.4673,-3.1237322929819544e+16
2135.0,-1108788842998.1873,-3.129039701003359e+16
2140.0,-1110707970991.0684,-3.134455545254456e+16
